file,status,ledger,receivedSha256,withoutCaBX,ledgerSha256,note
ui/cursor_inspect.png,runtime,provenance-ui-p0.csv,138dc2680e1c6a223fcd3e08c3f1a9d3cf2214eaa5f31ba88631b1b53f004b4e,cf9dee7faa7bb03b54a60fb78eee8ac55320df8015de73e4188d358dcdf5c9ed,cf9dee7faa7bb03b54a60fb78eee8ac55320df8015de73e4188d358dcdf5c9ed,received with C2PA caBX; runtime = without caBX
ui/cursor_place_invalid.png,runtime,provenance-ui-p0.csv,648d581318244956fcddf754691b4bc355b42bfd80fd06347775bc77c67f33f3,e883c0394a3f88ae203ab86d3ddc8387b22d43fa38bd2a8bfe00fd1e386ffee0,e883c0394a3f88ae203ab86d3ddc8387b22d43fa38bd2a8bfe00fd1e386ffee0,received with C2PA caBX; runtime = without caBX
ui/cursor_place_valid.png,runtime,provenance-ui-p0.csv,c2514d59be00af509de3d9ff74c218c09691fedb06b95c5ff6a3bada51e15a8b,f4a59cc2ce31d49cef73048dae50f960ba41b9181f401a2cda3d172220ac124e,f4a59cc2ce31d49cef73048dae50f960ba41b9181f401a2cda3d172220ac124e,received with C2PA caBX; runtime = without caBX
ui/cursor_road_draw.png,runtime,provenance-ui-p0.csv,909a83dcf592a12eaead40f37c5ce05653f891d92ad3b7a5e359c423f7e642f5,95aed8a8b5c681ea4a9cfff7b6f5c3e8e0ba02eb49ae48d4092ccd3fb0f3c80f,95aed8a8b5c681ea4a9cfff7b6f5c3e8e0ba02eb49ae48d4092ccd3fb0f3c80f,received with C2PA caBX; runtime = without caBX
ui/cursor_select.png,runtime,provenance-ui-p0.csv,4a0c1a641e8a76ba11de5ca49ba449d33a21cb2191700eeff3559fdda4c25800,420f10a3c8ede7442f8dad46c08fcdf8779391340ac51214b459cc788a8c46d5,420f10a3c8ede7442f8dad46c08fcdf8779391340ac51214b459cc788a8c46d5,received with C2PA caBX; runtime = without caBX
ui/cursor_zone_brush.png,runtime,provenance-ui-p0.csv,c0cdc9ce7b75d10e1d080847a00887f9e7b443086127f39cb552a810635ff902,5e4e93bfdb3b2b671479ad8936f5c7ab29c1884b0562de8152ce52548ad92f15,5e4e93bfdb3b2b671479ad8936f5c7ab29c1884b0562de8152ce52548ad92f15,received with C2PA caBX; runtime = without caBX
ui/divider_manuscript_dark.png,runtime,provenance-ui-p0.csv,94b977eb135a0c83ab54c6889fbedebcc7c79e8f421af58e0878132af8226828,e8f3c6d86eb1bef5f2fb91e292ba3156afd43053707005e8bcd9bbe2fcee51ad,e8f3c6d86eb1bef5f2fb91e292ba3156afd43053707005e8bcd9bbe2fcee51ad,received with C2PA caBX; runtime = without caBX
ui/divider_manuscript_light.png,runtime,provenance-ui-p0.csv,fc1d5e23d0091083e85e3da4da8759b03ae62b447fdcecebf4cdb34be7569c9c,cd94f8ae3c8ef669f645035b6130395e4e17da7d45e48b1f021c7fc5ad99c195,cd94f8ae3c8ef669f645035b6130395e4e17da7d45e48b1f021c7fc5ad99c195,received with C2PA caBX; runtime = without caBX
ui/frame_advisor_normal.png,runtime,provenance-ui-p0-rework.csv,daec8ce9303634d77f7bb2b9c74985a796c6caa1b877fd726e29270684184cc1,692ad074f96971a6e4d6729f05daafb04f7c0aed13f8b0656407a2aade2d21e8,692ad074f96971a6e4d6729f05daafb04f7c0aed13f8b0656407a2aade2d21e8,received with C2PA caBX; runtime = without caBX
superseded/frame_advisor_normal.png,superseded,provenance-ui-p0.csv,9cc6e08b9763fc70b83d45a92734b073641ef5bd03be7b19583b5b4e3c5c1258,9cc6e08b9763fc70b83d45a92734b073641ef5bd03be7b19583b5b4e3c5c1258,9cc6e08b9763fc70b83d45a92734b073641ef5bd03be7b19583b5b4e3c5c1258,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/frame_advisor_warn.png,runtime,provenance-ui-p0-rework.csv,11ddea9efb2476a76c8a24b959add2a4f3622e819ebdcf3b59361d8e0c1d604d,5fb332bf845f474f9604d05b90e1ed8b85bba0986ffdabde171ad879973358d6,5fb332bf845f474f9604d05b90e1ed8b85bba0986ffdabde171ad879973358d6,received with C2PA caBX; runtime = without caBX
superseded/frame_advisor_warn.png,superseded,provenance-ui-p0.csv,49a3d577bc2f4cc0321b3c277a6f24a5235f1d745d72eb1acb9515ec6c7a18bb,49a3d577bc2f4cc0321b3c277a6f24a5235f1d745d72eb1acb9515ec6c7a18bb,49a3d577bc2f4cc0321b3c277a6f24a5235f1d745d72eb1acb9515ec6c7a18bb,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/frame_hud_strip_bottom.png,runtime,provenance-ui-p0.csv,e1d4b4abdbf69d8047b07257ed115957453bec89d56b3d0e77a40693a044afac,b2c5f68e33674b205cfbf1e8bf598427ae4fba3c94dee7585ccc7c45645d6ddf,b2c5f68e33674b205cfbf1e8bf598427ae4fba3c94dee7585ccc7c45645d6ddf,received with C2PA caBX; runtime = without caBX
ui/frame_hud_strip_top.png,runtime,provenance-ui-p0.csv,b92f7eb986fd092a706d8ddd807fdea8fda3c132ab03726547b16d693b1ff732,1237177afc414b4a3780221fc6aa13260c37cbde57b4e932f1bf81e5a2baea9f,1237177afc414b4a3780221fc6aa13260c37cbde57b4e932f1bf81e5a2baea9f,received with C2PA caBX; runtime = without caBX
ui/frame_modal.png,runtime,provenance-ui-p0-rework.csv,8f922ce756ca60fed65f155a9eefd3d15c4ff61d5662fa6255d8d356949de847,d302a296cef4d87e91d61d5e401d2f7d8ba233bfb528152f8cb00e2a548c012c,d302a296cef4d87e91d61d5e401d2f7d8ba233bfb528152f8cb00e2a548c012c,received with C2PA caBX; runtime = without caBX
superseded/frame_modal.png,superseded,provenance-ui-p0.csv,c130f73d27b73e6974bdd3f4ec8bae31b8f7e00b20a4595b715c58d3cbec4261,c130f73d27b73e6974bdd3f4ec8bae31b8f7e00b20a4595b715c58d3cbec4261,c130f73d27b73e6974bdd3f4ec8bae31b8f7e00b20a4595b715c58d3cbec4261,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/frame_objective_complete.png,runtime,provenance-ui-p0-rework.csv,8a689d12f8ac4894e4417cc253f2a43a756daae41fb3182e30f37b48c1ce15d8,21d198a0cdb3a621f2abb731d4c1d3c3b99149cc83a63184decc524501fcf702,21d198a0cdb3a621f2abb731d4c1d3c3b99149cc83a63184decc524501fcf702,received with C2PA caBX; runtime = without caBX
superseded/frame_objective_complete.png,superseded,provenance-ui-p0.csv,5838cdeb462c96aa2d7cc5901d9cdb85520a4f4516dc730de5b9d7ac96e795e1,5838cdeb462c96aa2d7cc5901d9cdb85520a4f4516dc730de5b9d7ac96e795e1,5838cdeb462c96aa2d7cc5901d9cdb85520a4f4516dc730de5b9d7ac96e795e1,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/frame_objective_normal.png,runtime,provenance-ui-p0-rework.csv,2f100e935d3451057ea6c3df55f1788f64ff4507ce6911459171bbc965847cff,eb25fbc719768ac7ea4f90610174c839bf72e090563963be5a0b120e626e2063,eb25fbc719768ac7ea4f90610174c839bf72e090563963be5a0b120e626e2063,received with C2PA caBX; runtime = without caBX
superseded/frame_objective_normal.png,superseded,provenance-ui-p0.csv,c2ab636762cd5f3680970f3904c2aeff6afe0a18627837611a71cd37a6e62466,c2ab636762cd5f3680970f3904c2aeff6afe0a18627837611a71cd37a6e62466,c2ab636762cd5f3680970f3904c2aeff6afe0a18627837611a71cd37a6e62466,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/frame_objective_warn.png,runtime,provenance-ui-p0-rework.csv,283e2f05be8c31428f8a48fb17c49126377fc62a5c1a96c4a43f80a7fed7ec74,84a5d9e9fc2c247b1c996f4ca684d40364a851f1b5a0c050499c8c451a51ab58,84a5d9e9fc2c247b1c996f4ca684d40364a851f1b5a0c050499c8c451a51ab58,received with C2PA caBX; runtime = without caBX
superseded/frame_objective_warn.png,superseded,provenance-ui-p0.csv,688f0dd3882dfc6f4f27e3d7aeab1fd6e1ae9d62bace59b338fab949bb28b73b,688f0dd3882dfc6f4f27e3d7aeab1fd6e1ae9d62bace59b338fab949bb28b73b,688f0dd3882dfc6f4f27e3d7aeab1fd6e1ae9d62bace59b338fab949bb28b73b,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/frame_panel_dark.png,runtime,provenance-ui-p0.csv,c52f25f45e0b30ee0c0c43973e632a6e28dfcce16ddfb207399bf8a8a82596ca,a8615f9ca59b29942f66d4008cf6ab6d8bd91137561bd60281a8dbc5b9b859aa,a8615f9ca59b29942f66d4008cf6ab6d8bd91137561bd60281a8dbc5b9b859aa,received with C2PA caBX; runtime = without caBX
ui/frame_panel_light.png,runtime,provenance-ui-p0-rework.csv,1f729d7e5e0bbe9d223751a7c8940a58010dbfcd6c2a4ae4e31b730815b7fd69,a00d52b784b0953cc8c137f5dae9afb20a1eea0e121889953738901cb16e888d,a00d52b784b0953cc8c137f5dae9afb20a1eea0e121889953738901cb16e888d,received with C2PA caBX; runtime = without caBX
superseded/frame_panel_light.png,superseded,provenance-ui-p0.csv,4d621ebb07318848b0514524bca567490b0c37f6cc1ce9822af15db0d3e7ba17,4d621ebb07318848b0514524bca567490b0c37f6cc1ce9822af15db0d3e7ba17,4d621ebb07318848b0514524bca567490b0c37f6cc1ce9822af15db0d3e7ba17,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/frame_tooltip.png,runtime,provenance-ui-p0-rework.csv,0e64115060b43a1fb2234ca60448cef4054095514203ec3e3e64aa8719a2b7fd,710f3ea26532b692f06ad63a61b0859d643a222f885d45c585e488cd93069dd2,710f3ea26532b692f06ad63a61b0859d643a222f885d45c585e488cd93069dd2,received with C2PA caBX; runtime = without caBX
ui/icon_alert_priority_sheet.png,runtime,provenance-ui-p0.csv,c4fd83a28d3d66150b9915f05beef5591587633671b580139cf5b014e256ac42,f336bbc3b0923a937dea5e4ec7be20166c61af8f2399a37fb362169b452e04dc,f336bbc3b0923a937dea5e4ec7be20166c61af8f2399a37fb362169b452e04dc,received with C2PA caBX; runtime = without caBX
ui/icon_build_category_sheet.png,runtime,provenance-ui-p0.csv,927810cc488abdb00f4a297a7e1a2d68768e3d88a7ead64b8d74f2b7d7ed7e27,b8a169bf132c9872ff495b74f36181caaddca436543b57e5ec25e3fb5a4cd958,b8a169bf132c9872ff495b74f36181caaddca436543b57e5ec25e3fb5a4cd958,received with C2PA caBX; runtime = without caBX
ui/icon_cause_family_sheet.png,runtime,provenance-ui-p0-rework.csv,9f857508bb02672d501648467973062b7166c1dca32114b1bc60ff45de8076ff,7118e25dc5e49abf5ab9898d7629022c208186d93273e992b4416b30ef5de34b,7118e25dc5e49abf5ab9898d7629022c208186d93273e992b4416b30ef5de34b,received with C2PA caBX; runtime = without caBX
superseded/icon_cause_family_sheet.png,superseded,provenance-ui-p0.csv,1ab10b5c682631ea46af77650625d7112226acbd35da30f6cc31a350df0eaec6,1ab10b5c682631ea46af77650625d7112226acbd35da30f6cc31a350df0eaec6,1ab10b5c682631ea46af77650625d7112226acbd35da30f6cc31a350df0eaec6,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/icon_first_session_buildings_sheet.png,runtime,provenance-ui-p0.csv,c8b06f619281821f6d604c5a328917e38119c701f268b1094c41e673554e0a42,97371b6721e0587ecf980487b7acbbbaf95a0a7275df8dd5b5bf4b83d98f3134,97371b6721e0587ecf980487b7acbbbaf95a0a7275df8dd5b5bf4b83d98f3134,received with C2PA caBX; runtime = without caBX
ui/icon_layer_mode_sheet.png,runtime,provenance-ui-p0.csv,aac9846c241c3e1d4bc1a83e9644c0e55d470165016183051879b4a549981b93,65b6285b0616f16940564c1d52e52ea5a9a035eac51c79a0f0a1f9ca4a4d03c5,65b6285b0616f16940564c1d52e52ea5a9a035eac51c79a0f0a1f9ca4a4d03c5,received with C2PA caBX; runtime = without caBX
ui/icon_lock_new_sheet.png,runtime,provenance-ui-p0-rework.csv,77190a1b381159c226161f93d938986414566a1a1d94e479f9d28041a73cdafd,5aba3e70085e414e87e56a58b2aa466d9fbc049558df25b6970889b065997892,5aba3e70085e414e87e56a58b2aa466d9fbc049558df25b6970889b065997892,received with C2PA caBX; runtime = without caBX
superseded/icon_lock_new_sheet.png,superseded,provenance-ui-p0.csv,df7cda4bfa527d32a992759e63d8fc6a9edb7f3b0cb47baffbc8073fe32fd883,df7cda4bfa527d32a992759e63d8fc6a9edb7f3b0cb47baffbc8073fe32fd883,df7cda4bfa527d32a992759e63d8fc6a9edb7f3b0cb47baffbc8073fe32fd883,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/icon_objective_action_sheet.png,runtime,provenance-ui-p0-rework.csv,7b02e33718820e82627e5f727176ee13981bb7ee7dd1e2e0593ff8b6ee0a91d1,cab616da7a951a2d8070b381b98c4cc35490f11f0f658bd28fff27ddf26d50e7,cab616da7a951a2d8070b381b98c4cc35490f11f0f658bd28fff27ddf26d50e7,received with C2PA caBX; runtime = without caBX
superseded/icon_objective_action_sheet.png,superseded,provenance-ui-p0.csv,ebca291a3f1b90aafb400605f8d93c8d337b5b713cfe7bbb50e60d0205d00d69,ebca291a3f1b90aafb400605f8d93c8d337b5b713cfe7bbb50e60d0205d00d69,ebca291a3f1b90aafb400605f8d93c8d337b5b713cfe7bbb50e60d0205d00d69,"P0 first cut (to_ClaudeCode_UX2.zip, no caBX); replaced by the 2026-09-25 22:21 rework"
ui/icon_prediction_sheet.png,runtime,provenance-ui-p0.csv,613bbc094a436f2d8526cc884ab9d0329674fdedb9fecfa6310f12d5fdabd5dc,ca42d8f2c821a5699892abdec042748084ced7fb5791bbd9788a4b0efb671a6a,ca42d8f2c821a5699892abdec042748084ced7fb5791bbd9788a4b0efb671a6a,received with C2PA caBX; runtime = without caBX
ui/icon_resource_sheet.png,runtime,provenance-ui-p0.csv,89c38d0aa3afe8764170cadf9fdcae811ddc08c66fc0d8c1ea6ffa34bb9bda4b,915ff4df0d78b1a70bb458accbd1ba3cd3f9f2c6375512e3f9590907b149e716,915ff4df0d78b1a70bb458accbd1ba3cd3f9f2c6375512e3f9590907b149e716,received with C2PA caBX; runtime = without caBX
ui/icon_time_sheet.png,runtime,provenance-ui-p0.csv,a8e5f287439684b023fea87086d5ed0ca664363100a6a887c6c9027c8ca22e98,a12f88284abcdc24c943ebb8a83998acb351322c895a0ba782ae438701c6e408,a12f88284abcdc24c943ebb8a83998acb351322c895a0ba782ae438701c6e408,received with C2PA caBX; runtime = without caBX
ui/tab_build_base.png,runtime,provenance-ui-p0.csv,18d4ea41bc9f17024fe83136d1a429986bc7e876b32ea08fc39db061855a1680,f41a9c98cc621a9e7d6680557d5c6d9d69595083faa47818670468013f1dbe7b,f41a9c98cc621a9e7d6680557d5c6d9d69595083faa47818670468013f1dbe7b,received with C2PA caBX; runtime = without caBX
ui/texture_vellum_dark.png,runtime,provenance-ui-p0.csv,da7397c25c113e5819c8b26da2ea3125de1c5b76ad363226ac815a7fd358a3d7,f3543728fe82ccafd15a8113486c0757b258b4a8ddd4e2d17b1207eaba53f722,f3543728fe82ccafd15a8113486c0757b258b4a8ddd4e2d17b1207eaba53f722,received with C2PA caBX; runtime = without caBX
ui/texture_vellum_light.png,runtime,provenance-ui-p0.csv,59f894cecf6a9a8dcdd47640d3fd33c2f3c2e94e07dff67543224ce59a18c3b9,f4b207a8070c397f6406985c9ebece9d94e189040795acaaa5a2f08b7fd0f1b5,f4b207a8070c397f6406985c9ebece9d94e189040795acaaa5a2f08b7fd0f1b5,received with C2PA caBX; runtime = without caBX
ui/toast_small.png,runtime,provenance-ui-p0.csv,20b979e0e4c819613679adfdb0b7062e363f64d4f84a293dda4be20c57b0c48a,9f5b558aacbf3b311df2a0ad3edf54f34c99c31adde3be0fcc01accb5246566c,9f5b558aacbf3b311df2a0ad3edf54f34c99c31adde3be0fcc01accb5246566c,received with C2PA caBX; runtime = without caBX
ui/warning_map_marker_sheet.png,runtime,provenance-ui-p0.csv,2b4c675f54094b81afe0c79b4d7d054f99fde0a586498966a309b47920151b6b,8b5a7e126d7543c3be06e4171e0ecc8dc9f89cf2612376d7b1fc7467b5125e4a,8b5a7e126d7543c3be06e4171e0ecc8dc9f89cf2612376d7b1fc7467b5125e4a,received with C2PA caBX; runtime = without caBX
pilot/button_icon_square_base.png,pilot,,6ed81b149058b84ac4a5784112417ea35091b1e84895467e6cdb14f820fa6428,daf2110a1aca29fed2c60ca4d8648a5d966e488605698985e292888b33e7de78,,"UI pilot reference, no ledger row; not installed"
pilot/button_primary_base.png,pilot,,a2e7ea4f612f6adaea8f94a7ad67f8926fc211e00fbd00e214dcfb03da09d038,e5030bf7f074692b3136789580aede22261e1f39b420f53ee5e286cccc2920af,,"UI pilot reference, no ledger row; not installed"
pilot/cursor_sheet.png,pilot,,71038bc1f0d4aa4a0c8f50c8fe5dc4972609a857d75c97cc1af640f5f7da16b4,ed563475533444b523e7f7c94c230d5007bd474e7c5b50ea89d6a372177610f6,,"UI pilot reference, no ledger row; not installed"
pilot/frame_advisor.png,pilot,,1e4d2de1a0b0b507158ca7c7b476b97ecd3010fe543edca8fd7d37d8fbfb819d,5b15b255905372eb32e9b2c278876a1f35ac4e36e1593c5fa2ca6ed0c53aa09d,,"UI pilot reference, no ledger row; not installed"
pilot/frame_objective.png,pilot,,eb97c235d946006a3f7dca85a424551badcc69d57b57188229413dc8da700189,830b4c7b781292cbf9d1d4d543fc404aa7c607118300cb9860ae35ca9a7745f9,,"UI pilot reference, no ledger row; not installed"
pilot/frame_panel_dark.png,pilot,,ba8728f9971117c6b7b50dcb6d07943f20565ce3689b1612724929bbe7a9cc67,bb9f2cd5cd5b5480ec2224813f4eaaa72efd27398677b0bb20680bbe950a8cbb,,"UI pilot reference, no ledger row; not installed"
pilot/frame_panel_light.png,pilot,,c654547ce6575d7870ddf0767ca303842c29c052a4ffa64b48da09b1082a2eb9,970ab7397b3d1817c67942d98f2608ede6b28847335f1e91ef6178ec5dd2f1c3,,"UI pilot reference, no ledger row; not installed"
pilot/icon_build_category_sheet.png,pilot,,df23b1037d27a53f8ca02f864500aa19ac27f0669566d7e926c629128c44698b,e9dd4522b8fca5943686ad2dedd022681cd719a93044d4a0f07d36aea7326f63,,"UI pilot reference, no ledger row; not installed"
pilot/icon_layer_mode_sheet.png,pilot,,5503b05cef9af4658cafb0afa7b1dee26ff07c138bf75126720d9eb03f0a1644,09ba0ec22da06909eeeb79b9b6adf075af2e2fa8903ecf2a844ad8e8aa7cd459,,"UI pilot reference, no ledger row; not installed"
pilot/icon_resource_sheet.png,pilot,,f2e0b5e226b3fca37103eb40adf6dedf63634dd8d9c2abb61fa8673d6b6e0ff0,dfbb8cf01d06963d6b4526097989ca7fe94615f6e0b056a763e110ee8ce3e7ad,,"UI pilot reference, no ledger row; not installed"
pilot/icon_status_sheet.png,pilot,,363f36c4830ff172c031e97c7e2b5fbcce821dcd90ee0df3de14ed7f0556194e,ad5918772d229d1cc87efcaefc68fdeb5df77e3ab2f6d3220e949e670fd40b61,,"UI pilot reference, no ledger row; not installed"
pilot/texture_vellum_light.png,pilot,,4f6350143e857e17f25af484fdd5803875ffcc19c883e7c36edfa141d044c3aa,bfdfa2a32c3981564e7a49a01c6369e4f5830b5f2a21f57c2ef792b8d6c14b3d,,"UI pilot reference, no ledger row; not installed"
