"assetId","version","runtimePath","runtimeSha256","sourcePath","sourceSha256","tool","model","generatedAt","prompt","referenceInputs","seed","candidates","manualEdits","artBible","historicalProfile","owner","usedIn","status","notes"
"icon_building_chain_sheet","v1","icons/icon_building_chain_sheet.png","4b5892f545773b37ea36fe4aa368ae28fdbece6a70a64f5ab6f7ddd2ede2f2ff","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d17d-1c31-7cf2-8b1e-99595160009b/exec-4685890e-ce63-4704-b39d-333fb8cf3d5c.png","587301fc82a70bd52f26039bbe35ded554710b9eae960f7b3ef7ea2346e15b57","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:29:25.000Z","ATTEMPT 1
Use case: style-transfer. Create ONE game building-icon atlas with exactly EIGHT icons in FOUR equal columns TWO equal rows, true transparent background. Match attached project UI P0 references: restrained hand-painted low-saturation earth tones, thin dark outline, soft upper-left light. Intended final96x96 each and24px display, prioritize completely distinct silhouettes, one dominant functional identifying shape pericon, no busy surroundings or text. Read left-to-right top row: 1 MALT KILN low thatched stone house with single squat drying-kiln stone flue (no modern chimney pot), 2 ALEHOUSE two-story timber/plaster house with very legible leafy BUSH on a projecting pole above door (ale-stake), no hops and NO chimney, 3 BREWHOUSE broad copper cauldron and wooden brewing vat beneath small open lean-to, 4 WOOLHOUSE broad dark timber storehouse with large central opening full of pale fleece bales. Bottom row: 5 WEAVER HOUSE timber gable house with a large visible rectangular treadle loom in open ground-floor frontage no chimney; 6 FULLING MILL water-powered timber building whose large WATERWHEEL dominates its silhouette (never a windmill); 7 DYEHOUSE two large round dye vats of muted woad blue and madder red plus low workshop shed; 8 CLOTH HALL long horizontal building with three conspicuous ground-floor arches and cloth rolls. Southern English1300-1450. No labels, numerals, letters, watermark, frames, grid lines, backdrop, ground plate. Each icon fully inside own equal cell with clear transparent separation, same visual weight.

ATTEMPT 2
Use case: precise-object-edit. Edit this eight-icon atlas. Preserve the 4 columns x2 rows, building identities, scale and muted handpainted palette. Make ALL background around and between icons COMPLETELY TRANSPARENT alpha0. Remove every broad coloured glow, vignette, soft shadow haze. Only actual solid building shapes and crisp antialiased edges remain. Replace third icon top row's domed closed copper apparatus with a simple OPEN round copper BREWING CAULDRON with open dark mouth and NO lid/dome or distillation pipe; preserve wooden tub and lean-to. Simplify detail and use thin dark outlines to match small UI icons at24pixels. No glass panes on houses: dark unglazed openings with shutters. Do not add text or gridlines. True transparent RGBA output.

ATTEMPT 3
Use case: precise-object-edit. Improve small-size silhouette readability of these EIGHT transparent building icons, keep same4x2cells. All icons will be only24pixels so function must be visible. Change top row icon2 alehouse into a LOW horizontal timber alehouse with a very large leafy bush on a long projecting pole extending to LEFT, plain open doorway, no chimney. Change top row icon4 wool warehouse into a LOW WIDE rectangular flat-front storehouse with extremely large open door and THREE oversized round wool bales protruding across doorway, no tall gable silhouette. Change bottom row icon1 weaver into a dominant LARGE treadle loom with obvious rectangular frame, crossbeam and hanging ivory warp, only a tiny house roof behind it, so it reads as LOOM not generic house. Preserve the five other icons exactly (malt kiln, open brewing cauldron under lean-to, waterwheel, dye vats, long arcade hall). Match existing thin-outline muted painted style. Fully transparent RGBA, no ground shadows, no words/numerals, allobjectsinsidecell with padding.

ATTEMPT 4
Use case: lighting-weather/style-transfer. Keep EXACT eight silhouettes and placement of first image. Change ONLY palette and painted surface to match the subdued second reference game icon sheet: dusty muted brown oak, grey beige stone, grey olive bush, muted terracotta roofs, low-saturation slate blue cloth and dusty brick-red cloth. Remove the bright saturated blue/red/yellow toy appearance. Gentle soft light, thin dark outlines not thick black, readable broad handpainted forms. NO shape/layout change, NO new objects or text. Genuine fully transparent background and transparent gaps between all8 icons. Output same4x2atlas.","icon_resource_sheet.png; icon_cause_family_sheet.png","not exposed","4 native attempts; selected source recorded","RGBA cell crop, alpha bounds >=8; uniform single resize into 80x80 within96x96 cells, repacked horizontal. Native alpha preserved.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","Selected current source after recorded corrective edits; see per-family history."
"icon_resource_chain_sheet","v1","icons/icon_resource_chain_sheet.png","df46184b01a2511c84270f251781c88b329e222342cff79a52bbab0fba55f490","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d17d-1c31-7cf2-8b1e-99595160009b/exec-dd61337f-54e8-4369-8ad8-826a9837353a.png","aae8b89f028b8e2307900f949d2ea0ee674c201afcf0e6b7c0444ab4c5b24ef2","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:22:45.000Z","ATTEMPT 1
Use case: style-transfer. Create ONE production game icon atlas, exactly TEN different resource icons on genuinely transparent RGBA background, arranged in FIVE equal columns and TWO equal rows, generous equal transparent separation; no text, numbers, labels or borders. Attached images are this project's approved UI P0 resource/style references only. Match their hand-painted muted earth colours, fine dark outline, simple chunky readable forms and soft upper-left light. This atlas will be cut into 96x96 icons then shown at24x24, so make each silhouette unique and clear at that size, no microdetails or decorative frame. Southern England 1300-1450. Read order left-to-right first row then second: (1) BARLEY: pale golden drooping grain ear with LONG awns; (2) MALT: squat open folded-mouth sack exposing broad dark toasted grain, NOT hops; (3) ALE: broad wooden stave cask with small plain wooden bung, no beer mug foam; (4) FLEECE: irregular low fluffy cream sheep fleece heap, NOT cotton twig; (5) YARN: two elongated oval wound skeins with visible big central openings. Second row (6) RAW CLOTH: loose pale beige woven fabric roll with ragged fringe; (7) FULLED CLOTH: thick compact ivory cloth folded into a chunky square pad; (8) DYED CLOTH: loosely draped muted woad blue cloth roll; (9) FINISHED CLOTH: neat tied stack of folded cloth bolts with a broad binding band, muted madder russet; (10) DYES: three squat small earthenware dye pots grouped triangularly, muted blue/red/yellow pigment surfaces, no glass chemistry vials. No hops anywhere, no saturated primary colours, no modern machines. Each icon isolated within its own cell, all ten fully present, no overlap.","icon_resource_sheet.png; icon_cause_family_sheet.png","not exposed","1 native attempts; selected source recorded","RGBA cell crop, alpha bounds >=8; uniform single resize into 80x80 within96x96 cells, repacked horizontal. Native alpha preserved.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","Clear resource and building silhouettes; muted palette; edit replaces closed brewing apparatus with open cauldron."
"cart_load_ale_barrels_ne-v1","v1","loads/cart_load_ale_barrels_ne-v1.png","2fabbefc39d0777e24827bfbc78b4ed00eed14e4b226e7a17fd1f4537529fa02","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-8945c387-292e-4e69-861e-30afd94307d4.png","e5e089274160d57f2bd9df4acc5a5e136b93ead6bb32577daaf8c15856862840","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:24:41.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: three small stout rounded wooden ale barrels, dark oak staves with broad dark hoops, two lying sideways and one upright, strong barrel silhouettes, no hops. Orientation NE, load long axis runs lower-left to upper-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_ale_barrels_nw-v1","v1","loads/cart_load_ale_barrels_nw-v1.png","2dacbdd102f4a088aa44e788d98178ef4c5ce73ab2dbc34aff6bacaecf6eea2d","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-342b7ebf-6125-4c55-99c9-00b8314fe21d.png","05d4b3e0f675640d605ea5f12f71c25960d16ac201b199ef1f40c9a46be985f7","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:25:08.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: three small stout rounded wooden ale barrels, dark oak staves with broad dark hoops, two lying sideways and one upright, strong barrel silhouettes, no hops. Orientation NW, load long axis runs upper-left to lower-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_barley_ne-v1","v1","loads/cart_load_barley_ne-v1.png","2f56e5f1d9bee7f878f97dea5870da4b6b770c4165e6e1ab875eceb03021fd91","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-6a7ad51e-9cc1-498f-b2f1-f14da75b1440.png","82d321140f97313bb20272905935c10a9cf73c713d4340d320bbcec3be4d6366","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:21:51.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. Subject: three tall tied barley grain sacks, upright elongated sack silhouette with tightly tied necks, pale straw tan. Orientation NE, load long axis runs lower-left to upper-right, like reference. Distinguish from malt which uses squat open sacks. 96x64 final canvas composition.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_barley_nw-v1","v1","loads/cart_load_barley_nw-v1.png","e04038dfc62d263037d98024485fd587ffc1a98bf7510eec9ab408ac27ab40c9","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-56630ff9-e668-40c2-b5ce-e444c13fb084.png","9f5d26535216e2d270283568fb6ca056924b28b17c37b864e59ef748cbea60ea","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:23:05.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: three tall tied barley grain sacks, upright elongated sack silhouette with tightly tied necks, pale straw tan. Orientation NW, load long axis runs upper-left to lower-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_cloth_dyed_ne-v1","v1","loads/cart_load_cloth_dyed_ne-v1.png","2b73490628fec1bd4bc6ce80fdce0f312a486c0b890750618882bba3454d159b","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-a8430a2d-7536-4029-8999-84f52fec05e3.png","d06a230315ae977a846ec7a440c1e2b7cef918e9e482a493384fc87eaa570d14","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:28:15.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: three LONG CYLINDRICAL rolls of dyed woven cloth, dull woad slate blue, muted madder dusty russet red and muted weld ochre yellow; low saturation, visible rolled circular ends and one broad folded cloth flap. Orientation NE, load long axis runs lower-left to upper-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_cloth_dyed_nw-v1","v1","loads/cart_load_cloth_dyed_nw-v1.png","d178d313f0ce58a948cf29ed53d9f797d372a4644f71c1591cf0734a205e0dee","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-74c57666-7a83-4c5f-95d1-5ec0e71037ff.png","32c32660ec487a2148aae933477e3fecb8dea86e3f9b8c4ba1da6207c6a9d61e","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:28:40.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: three LONG CYLINDRICAL rolls of dyed woven cloth, dull woad slate blue, muted madder dusty russet red and muted weld ochre yellow; low saturation, visible rolled circular ends and one broad folded cloth flap. Orientation NW, load long axis runs upper-left to lower-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_cloth_raw_ne-v1","v1","loads/cart_load_cloth_raw_ne-v1.png","dbc5e9eb070ce653b41c99892b1d40f729717be86c31abcf34f20decfbb6b10f","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-d9e29826-6b72-4f14-8894-7a11bc3000d2.png","ac4a65688da0cddbb47eae2a513e1bb1baf627b6a29bbeef0e5e68dd4afe2393","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:27:00.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: three LONG CYLINDRICAL rolls of undyed oatmeal-grey woven cloth, visibly rolled circular ends and one broad folded cloth flap, neat narrow bolt silhouettes, no rope sack. Orientation NE, load long axis runs lower-left to upper-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_cloth_raw_nw-v1","v1","loads/cart_load_cloth_raw_nw-v1.png","685d0af2450348118f616a025c2c154d8305910767d260cfdf2e9af4349b563c","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-9cc56bd1-654b-44e2-b801-8629847820a3.png","bba173ae8669582f33c9f61f5ed1bfcf0d40fb9e3625aff6ac6370eb9e453d34","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:27:33.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: three LONG CYLINDRICAL rolls of undyed oatmeal-grey woven cloth, visibly rolled circular ends and one broad folded cloth flap, neat narrow bolt silhouettes, no rope sack. Orientation NW, load long axis runs upper-left to lower-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_malt_ne-v1","v1","loads/cart_load_malt_ne-v1.png","1c25db03f62dbece64e302569425f948125be364e7d29d2b529026a4f9feb24b","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-89866e64-5149-4d6d-9fff-46f223b379ff.png","232cf3cff35404b5f14528c0c695fcf79c588dc655c702acb8532b946a578d15","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:23:31.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: three SHORT SQUAT broad low sacks of malt, folded-open wide mouths showing flat pale toasted grain surfaces; dark warm oatmeal fabric; conspicuously low wide sack silhouettes unlike tall tied barley sacks. Orientation NE, load long axis runs lower-left to upper-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_malt_nw-v1","v1","loads/cart_load_malt_nw-v1.png","8725a007d7c2dc413da76b39f429c90784492fc4d339db7f5a541ac75a03da3b","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-47a7ec4a-5df1-421b-afd0-21e9da3199f9.png","99414e373f8ced78a6ba08cab87a6727f0de83c6ffcf1fd923132d7b87e55856","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:24:06.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: three SHORT SQUAT broad low sacks of malt, folded-open wide mouths showing flat pale toasted grain surfaces; dark warm oatmeal fabric; conspicuously low wide sack silhouettes unlike tall tied barley sacks. Orientation NW, load long axis runs upper-left to lower-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_wool_bales_ne-v1","v1","loads/cart_load_wool_bales_ne-v1.png","16772ed484e7fd9bbc1e979186ed1642a0fcfb662bcdcc294e450ae0bced6e8f","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-fa3c76a9-b9dd-49bb-9a27-821d1f17d7a7.png","14bf69177558aba761f19b156bc1360427b73972f1415d0d9dc28765e8d06dfd","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:25:42.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: two bulky RECTANGULAR ivory wool bales tied with a bold simple crossed rope, rounded corners but boxy rectangular silhouette, visible fleecy white masses. Orientation NE, load long axis runs lower-left to upper-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"cart_load_wool_bales_nw-v1","v1","loads/cart_load_wool_bales_nw-v1.png","7636f25429f90d4290b4061777fbd7b1cf87cdf51d5c260db43e2d300206e37d","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d927-abd8-7de0-be2d-4eb3c5164670/exec-e462b049-2840-439b-9343-bf909c9f9e80.png","5e8395419b2a4cab6d1f736969749be53944b9d4a00b6c0a748fc8f52b0331c9","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:26:28.000Z","ATTEMPT 1
ROLE object / small detachable medieval game cargo. Southern England 1300-1450. Match attached project grain-sack cargo reference painterly natural muted tan/olive/brown palette and 2:1 isometric camera. TRUE transparent RGBA background, no floor, no cart, no wheels, no person, no text, no framing, no broad shadow. Cargo alone intended for final 96x64 pixels, draw broad simple crisp readable forms with no tiny texture noise. Soft upper-left light, short contact AO only. One compact cluster, centered with transparent room around all sides. BACKGROUND MUST BE ALPHA ZERO EVERYWHERE outside object contour; no glow, no fog, no vignette, no floor shadow, no drop shadow. Subject: two bulky RECTANGULAR ivory wool bales tied with a bold simple crossed rope, rounded corners but boxy rectangular silhouette, visible fleecy white masses. Orientation NW, load long axis runs upper-left to lower-right. 96x64 final canvas composition. Reference is palette and cargo scale only, replace its cargo with requested subject.","cart_load_grainsack_ne-v1.png","not exposed","1 native attempts; selected source recorded","Native alpha preserved. Alpha>32 bounds crop; uniform single Canvas resize into max38x32 at bottomcenter48,48. No mirrored variants.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
"pasture/shearing_pen-v1","v1","pasture/shearing_pen-v1.png","e199eb13969f5cd61e9f8724321c0649ed4a4fca727dbd6c3abc6eda03094058","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d928-0bf6-71e1-9cb2-511d3aa37ddf/exec-d3b6bdac-5b06-4602-962c-eff90d3f0c1b.png","1cd51cd5e61c4051eae8d562f5adee5a8b478ba32069e3564a00041863a6ec10","native image_gen; Canvas/PNG mechanical normalization","not exposed","2026-09-25T15:25:42.000Z","ATTEMPT 1
ROLE module. ONE medieval English SHEARING PEN module 256x192, genuine transparent RGBA, SW 2:1 isometric. Match attached game farmstead weathered timber and sheep fleece cream, painterly game style. A small low open-sided hazel hurdle pen, a simple stout wooden shearing support frame, and a clearly visible large cream freshly shorn loose FLEECE HEAP in front corner. Distinct from empty sheepfold: pen smaller, open working side, wooden restraint frame and fleece are main silhouettes. NO sheep no person no machine no steel modern fence. Broad 12-24px forms and sparse texture, soft upper-left light contact AO only. Isolated entire module 8px empty margin, bottom-center ground pivot, no terrain tile, text, numbers or watermark.","farmstead_a-v1.png; sheep_flock-v1.png","not exposed","1 native attempts; selected source recorded","Canvas alpha-bounds crop; one proportional resample to specified canvas inside 8px margins, bottom-center contact; source alpha retained. 3px transparent RGB dilation against fringe; strip endpoint RGBA equality enforced.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave3","candidate only; no game installation","candidate","See QA.md and per-family records."
